,背番号,名前,年俸,防御率,試合数,勝利,敗戦,投球回数,勝率,完投,完封,セーブ,ホールド,奪三振,奪三振率,失点,自責点,被安打,被本塁打,与四球,与死球,与四球率,チーム
177,24,星知弥,1900,8.53,10.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,10.0,7.11,12.0,12.0,15.0,1.0,15.0,0.0,10.66,ヤクルト
178,25,館山昌平,2400,5.4,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,3.0,8.1,3.0,2.0,5.0,0.0,2.0,1.0,5.4,ヤクルト
179,26,坂本光士郎,900,5.82,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,15.0,6.23,15.0,14.0,22.0,2.0,16.0,2.0,6.65,ヤクルト
180,28,ブキャナン,22400,4.79,18.0,4.0,6.0,,0.4,0.0,0.0,0.0,0.0,58.0,5.24,56.0,53.0,118.0,10.0,33.0,4.0,2.98,ヤクルト
181,29,小川泰弘,9200,4.57,26.0,5.0,12.0,,0.294,2.0,1.0,0.0,0.0,132.0,7.44,91.0,81.0,173.0,26.0,36.0,2.0,2.03,ヤクルト
182,34,山田大樹,1300,3.9,14.0,5.0,4.0,,0.556,0.0,0.0,0.0,0.0,45.0,6.5,29.0,27.0,70.0,10.0,16.0,1.0,2.31,ヤクルト
183,35,寺原隼人,2200,6.19,4.0,2.0,1.0,16.0,0.667,0.0,0.0,0.0,0.0,9.0,5.06,11.0,11.0,18.0,2.0,9.0,0.0,5.06,ヤクルト
184,37,マクガフ,5500,3.15,65.0,6.0,3.0,,0.667,0.0,0.0,11.0,18.0,64.0,8.39,25.0,24.0,71.0,2.0,22.0,2.0,2.88,ヤクルト
185,38,梅野雄吾,1100,3.72,68.0,2.0,3.0,,0.4,0.0,0.0,4.0,28.0,77.0,10.24,34.0,28.0,55.0,7.0,25.0,1.0,3.33,ヤクルト
186,40,市川悠太,580,,,,,,,,,,,,,,,,,,,,ヤクルト
187,43,村中恭兵,1400,,,,,,,,,,,,,,,,,,,,ヤクルト
188,44,岩橋慶侍,800,,,,,,,,,,,,,,,,,,,,ヤクルト
189,45,D.ハフ,7150,3.97,68.0,1.0,5.0,,0.167,0.0,0.0,3.0,26.0,58.0,7.95,31.0,29.0,58.0,6.0,21.0,1.0,2.88,ヤクルト
190,47,高橋奎二,700,5.76,20.0,4.0,6.0,,0.4,0.0,0.0,0.0,0.0,99.0,9.35,68.0,61.0,99.0,14.0,53.0,8.0,5.0,ヤクルト
191,48,金久保優斗,500,,,,,,,,,,,,,,,,,,,,ヤクルト
192,53,五十嵐亮太,2000,2.98,45.0,5.0,1.0,,0.833,0.0,0.0,0.0,4.0,33.0,7.02,19.0,14.0,35.0,4.0,24.0,3.0,5.1,ヤクルト
193,54,中澤雅人,2100,21.6,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.4,4.0,4.0,4.0,1.0,0.0,0.0,0.0,ヤクルト
194,56,鈴木裕太,480,,,,,,,,,,,,,,,,,,,,ヤクルト
195,58,屋宜照悟,700,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,ヤクルト
196,61,久保拓眞,600,5.73,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,11.0,9.0,7.0,7.0,13.0,2.0,7.0,3.0,5.73,ヤクルト
197,62,田川賢吾,500,7.63,4.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,12.0,7.04,16.0,13.0,23.0,2.0,6.0,0.0,3.52,ヤクルト
198,64,風張蓮,1800,7.11,14.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,17.0,8.05,15.0,15.0,23.0,5.0,15.0,2.0,7.11,ヤクルト
199,67,平井諒,810,8.53,20.0,1.0,1.0,19.0,0.5,0.0,0.0,0.0,4.0,13.0,6.16,18.0,18.0,24.0,1.0,9.0,0.0,4.26,ヤクルト
200,68,山中浩史,2600,7.45,4.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,5.0,4.66,8.0,8.0,10.0,2.0,2.0,1.0,1.86,ヤクルト
201,70,A.スアレス,4950,1.53,4.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,12.0,6.11,3.0,3.0,11.0,1.0,5.0,1.0,2.55,ヤクルト
202,90,沼田拓巳,580,,,,,,,,,,,,,,,,,,,,ヤクルト
203,119,ジュリアス,400,,,,,,,,,,,,,,,,,,,,ヤクルト
204,11,小笠原慎之介,2100,2.56,7.0,3.0,1.0,,0.75,0.0,0.0,0.0,0.0,32.0,7.45,12.0,11.0,34.0,5.0,7.0,2.0,1.63,中日
205,12,田島慎二,7000,6.86,21.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,5.0,22.0,9.43,16.0,16.0,18.0,5.0,8.0,2.0,3.43,中日
206,14,谷元圭介,8500,5.22,38.0,0.0,1.0,,0.0,0.0,0.0,0.0,13.0,24.0,7.36,17.0,17.0,31.0,2.0,21.0,5.0,6.44,中日
207,16,又吉克樹,6600,4.06,26.0,3.0,3.0,,0.5,0.0,0.0,0.0,3.0,37.0,7.51,21.0,20.0,35.0,5.0,19.0,1.0,3.86,中日
208,17,柳裕也,1450,3.53,26.0,11.0,7.0,,0.611,1.0,0.0,0.0,0.0,146.0,7.7,69.0,67.0,165.0,21.0,38.0,3.0,2.0,中日
209,18,松坂大輔,8000,16.88,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.38,10.0,10.0,12.0,0.0,2.0,3.0,3.38,中日
210,19,吉見一起,9000,6.41,5.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,17.0,7.78,14.0,14.0,30.0,0.0,4.0,2.0,1.83,中日
211,21,岡田俊哉,3000,3.58,53.0,3.0,2.0,,0.6,0.0,0.0,13.0,7.0,53.0,9.48,20.0,20.0,44.0,8.0,14.0,1.0,2.5,中日
212,22,大野雄大,6000,2.58,25.0,9.0,8.0,,0.529,2.0,2.0,0.0,0.0,156.0,7.9,52.0,51.0,132.0,18.0,43.0,2.0,2.18,中日
213,24,福谷浩司,2300,1.5,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,1.0,1.0,6.0,1.0,2.0,0.0,3.0,中日
214,25,佐藤優,2000,6.52,7.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,6.0,5.59,7.0,7.0,9.0,0.0,7.0,0.0,6.52,中日
215,28,梅津晃大,1200,2.34,6.0,4.0,1.0,,0.8,0.0,0.0,0.0,0.0,34.0,8.83,9.0,9.0,28.0,3.0,11.0,3.0,2.86,中日
216,29,山井大介,6200,4.85,13.0,3.0,5.0,65.0,0.375,0.0,0.0,0.0,0.0,37.0,5.12,35.0,35.0,66.0,13.0,24.0,3.0,3.32,中日
217,30,阿知羅拓馬,700,5.82,7.0,1.0,3.0,34.0,0.25,0.0,0.0,0.0,0.0,21.0,5.56,22.0,22.0,37.0,11.0,13.0,1.0,3.44,中日
218,33,祖父江大輔,2900,3.11,44.0,3.0,4.0,,0.429,0.0,0.0,1.0,3.0,27.0,5.24,16.0,16.0,42.0,3.0,14.0,1.0,2.72,中日
219,34,福敬登,900,2.05,52.0,2.0,0.0,,1.0,0.0,0.0,0.0,18.0,53.0,9.06,13.0,12.0,39.0,3.0,16.0,2.0,2.73,中日
220,38,松葉貴大,2800,10.12,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,3.0,0.0,10.12,中日
221,40,石川翔,780,,,,,,,,,,,,,,,,,,,,中日
222,41,勝野昌慶,1200,6.06,3.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,9.0,4.96,11.0,11.0,16.0,2.0,9.0,0.0,4.96,中日
223,43,三ツ間卓也,1000,3.38,29.0,2.0,2.0,,0.5,0.0,0.0,0.0,4.0,31.0,8.05,13.0,13.0,30.0,6.0,13.0,2.0,3.38,中日
224,46,鈴木博志,2200,4.32,25.0,0.0,2.0,25.0,0.0,0.0,0.0,14.0,1.0,16.0,5.76,12.0,12.0,29.0,1.0,15.0,2.0,5.4,中日
225,47,笠原祥太郎,2100,5.71,8.0,3.0,2.0,,0.6,0.0,0.0,0.0,0.0,22.0,5.71,23.0,22.0,39.0,4.0,17.0,1.0,4.41,中日
226,50,清水達也,600,4.33,8.0,2.0,2.0,,0.5,0.0,0.0,0.0,0.0,24.0,6.11,22.0,17.0,40.0,5.0,24.0,2.0,6.11,中日
227,54,藤嶋健人,1200,2.48,32.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,14.0,35.0,10.86,8.0,8.0,19.0,1.0,7.0,2.0,2.17,中日
228,57,J.ロドリゲス,6000,1.64,64.0,3.0,4.0,,0.429,0.0,0.0,1.0,41.0,77.0,11.49,13.0,11.0,42.0,3.0,14.0,3.0,2.09,中日
229,59,山本拓実,550,2.98,9.0,3.0,3.0,,0.5,0.0,0.0,0.0,0.0,27.0,5.36,15.0,15.0,39.0,4.0,24.0,1.0,4.76,中日
230,61,垣越建伸,550,,,,,,,,,,,,,,,,,,,,中日
231,64,小熊凌祐,1200,3.45,14.0,1.0,2.0,,0.333,0.0,0.0,0.0,0.0,14.0,8.04,8.0,6.0,13.0,1.0,9.0,0.0,5.17,中日
232,65,伊藤準規,1400,54.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6.75,8.0,8.0,7.0,0.0,2.0,0.0,13.5,中日
233,69,丸山泰資,600,,,,,,,,,,,,,,,,,,,,中日
234,70,E.ロメロ,5000,4.26,21.0,8.0,10.0,,0.444,0.0,0.0,0.0,0.0,105.0,8.12,57.0,55.0,106.0,19.0,55.0,4.0,4.26,中日
235,97,R.マルティネス,1000,2.66,43.0,1.0,4.0,,0.2,0.0,0.0,8.0,14.0,48.0,10.62,13.0,12.0,34.0,2.0,14.0,2.0,3.1,中日
236,98,木下雄介,700,5.68,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,8.53,4.0,4.0,8.0,0.0,3.0,0.0,4.26,中日
237,99,鈴木翔太,1000,,,,,,,,,,,,,,,,,,,,中日
238,202,浜田智博,563,,,,,,,,,,,,,,,,,,,,中日
239,203,濱田達郎,600,,,,,,,,,,,,,,,,,,,,中日
240,206,大藏彰人,300,,,,,,,,,,,,,,,,,,,,中日
241,209,石田健人マルク,300,,,,,,,,,,,,,,,,,,,,中日
242,1,斎藤佑樹,1600,4.71,11.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,5.14,12.0,11.0,19.0,1.0,8.0,0.0,3.43,日本ハム
243,13,生田目翼,1000,7.88,4.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.25,10.0,7.0,10.0,2.0,4.0,0.0,4.5,日本ハム
244,14,加藤貴之,3500,3.52,26.0,5.0,7.0,92.0,0.417,0.0,0.0,0.0,1.0,70.0,6.85,39.0,36.0,85.0,11.0,23.0,3.0,2.25,日本ハム
245,15,上沢直之,7000,3.15,11.0,5.0,3.0,,0.625,0.0,0.0,0.0,0.0,64.0,8.07,34.0,25.0,69.0,5.0,27.0,1.0,3.41,日本ハム
246,16,有原航平,7000,2.46,24.0,15.0,8.0,,0.652,1.0,1.0,0.0,0.0,161.0,8.82,49.0,45.0,111.0,14.0,40.0,9.0,2.19,日本ハム
247,17,浦野博司,3000,4.98,25.0,3.0,1.0,,0.75,0.0,0.0,0.0,7.0,34.0,8.91,20.0,19.0,37.0,11.0,7.0,0.0,1.83,日本ハム
248,18,吉田輝星,1000,12.27,4.0,1.0,3.0,11.0,0.25,0.0,0.0,0.0,0.0,13.0,10.64,15.0,15.0,18.0,3.0,7.0,1.0,5.73,日本ハム
249,19,金子弌大,15000,3.04,26.0,8.0,7.0,,0.533,0.0,0.0,0.0,2.0,75.0,6.16,42.0,37.0,106.0,10.0,40.0,0.0,3.28,日本ハム
250,20,上原健太,1700,5.56,13.0,1.0,3.0,,0.25,0.0,0.0,0.0,0.0,30.0,5.96,31.0,28.0,53.0,7.0,9.0,0.0,1.79,日本ハム
251,25,宮西尚生,20000,1.71,55.0,1.0,2.0,,0.333,0.0,0.0,0.0,43.0,51.0,9.7,13.0,9.0,32.0,1.0,6.0,3.0,1.14,日本ハム
252,27,N.マルティネス,25000,,,,,,,,,,,,,,,,,,,,日本ハム
253,28,ハンコック,7000,9.0,8.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,2.0,8.0,10.29,7.0,7.0,8.0,1.0,5.0,0.0,6.43,日本ハム
254,29,井口和朋,2050,2.53,32.0,1.0,0.0,32.0,1.0,0.0,0.0,1.0,7.0,19.0,5.34,9.0,9.0,28.0,3.0,7.0,2.0,1.97,日本ハム
255,30,鍵谷陽平,4300,5.94,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,16.0,8.64,11.0,11.0,16.0,0.0,12.0,0.0,6.48,日本ハム
256,31,村田透,5000,3.18,13.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,2.0,23.0,6.09,15.0,12.0,32.0,4.0,5.0,2.0,1.32,日本ハム
257,33,バーベイト,7000,5.62,15.0,2.0,2.0,32.0,0.5,0.0,0.0,0.0,1.0,22.0,6.19,23.0,20.0,35.0,5.0,21.0,1.0,5.91,日本ハム
258,34,堀瑞輝,960,5.22,53.0,4.0,4.0,,0.5,0.0,0.0,1.0,5.0,61.0,9.1,37.0,35.0,61.0,9.0,18.0,3.0,2.69,日本ハム
259,35,西村天裕,1400,3.83,35.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,55.0,11.08,22.0,19.0,40.0,6.0,20.0,3.0,4.03,日本ハム
260,36,中村勝,1100,27.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,1.0,4.0,0.0,18.0,日本ハム
261,37,柿木蓮,520,,,,,,,,,,,,,,,,,,,,日本ハム
262,39,秋吉亮,6800,2.96,53.0,0.0,5.0,,0.0,0.0,0.0,25.0,7.0,48.0,8.36,19.0,17.0,38.0,6.0,19.0,2.0,3.31,日本ハム
263,40,福田俊,700,,,,,,,,,,,,,,,,,,,,日本ハム
264,41,B.ロドリゲス,6000,3.25,34.0,6.0,7.0,,0.462,0.0,0.0,1.0,8.0,55.0,5.42,36.0,33.0,89.0,7.0,27.0,4.0,2.66,日本ハム
265,43,白村明弘,1850,,,,,,,,,,,,,,,,,,,,日本ハム
266,46,田中瑛斗,540,9.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,2.0,2.0,0.0,1.0,0.0,4.5,日本ハム
267,47,田中豊樹,950,,,,,,,,,,,,,,,,,,,,日本ハム
268,48,高山優希,530,,,,,,,,,,,,,,,,,,,,日本ハム
269,49,公文克彦,4100,3.96,61.0,2.0,0.0,,1.0,0.0,0.0,1.0,17.0,31.0,5.33,24.0,23.0,41.0,5.0,18.0,1.0,3.1,日本ハム
270,50,鈴木遼太郎,750,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,13.5,0.0,0.0,2.0,0.0,1.0,0.0,4.5,日本ハム
271,51,石川直也,3400,3.31,60.0,3.0,2.0,,0.6,0.0,0.0,5.0,21.0,75.0,12.42,20.0,20.0,39.0,6.0,16.0,1.0,2.65,日本ハム
272,52,宮台康平,770,,,,,,,,,,,,,,,,,,,,日本ハム
273,53,立田将太,530,,,,,,,,,,,,,,,,,,,,日本ハム
274,54,玉井大翔,1950,2.61,65.0,2.0,3.0,62.0,0.4,0.0,0.0,0.0,11.0,34.0,4.94,22.0,18.0,52.0,1.0,22.0,1.0,3.19,日本ハム
275,56,藤岡貴裕,2900,15.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,5.0,4.0,0.0,5.0,0.0,15.0,日本ハム
276,56,吉川光夫,7500,6.75,4.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,8.0,6.75,8.0,8.0,11.0,2.0,7.0,0.0,5.91,日本ハム
277,57,杉浦稔大,1600,3.74,14.0,4.0,4.0,65.0,0.5,0.0,0.0,0.0,0.0,50.0,6.92,30.0,27.0,52.0,7.0,13.0,2.0,1.8,日本ハム
278,59,吉田侑樹,920,6.0,9.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,7.29,14.0,14.0,27.0,6.0,11.0,1.0,4.71,日本ハム
279,63,北浦竜次,560,5.71,6.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,6.0,3.12,11.0,11.0,21.0,1.0,6.0,0.0,3.12,日本ハム
280,10,大竹耕太郎,1500,3.82,17.0,5.0,4.0,106.0,0.556,1.0,0.0,0.0,0.0,72.0,6.11,47.0,45.0,111.0,13.0,20.0,4.0,1.7,ソフトバンク
281,11,中田賢一,6000,1.93,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,3.86,1.0,1.0,3.0,0.0,3.0,1.0,5.79,ソフトバンク
282,13,二保旭,2000,3.99,8.0,1.0,4.0,,0.2,0.0,0.0,0.0,0.0,15.0,3.52,19.0,17.0,40.0,6.0,16.0,0.0,3.76,ソフトバンク
283,14,加治屋蓮,4800,6.0,30.0,3.0,1.0,36.0,0.75,0.0,0.0,0.0,6.0,23.0,5.75,26.0,24.0,42.0,4.0,22.0,2.0,5.5,ソフトバンク
284,16,東浜巨,8500,6.37,7.0,2.0,2.0,,0.5,0.0,0.0,0.0,0.0,26.0,6.62,26.0,25.0,36.0,5.0,23.0,1.0,5.86,ソフトバンク
285,17,岩嵜翔,9500,4.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,4.5,ソフトバンク
286,18,武田翔太,8500,4.55,32.0,5.0,3.0,83.0,0.625,0.0,0.0,1.0,9.0,70.0,7.59,48.0,42.0,78.0,6.0,40.0,4.0,4.34,ソフトバンク
287,19,ミランダ,4000,4.19,18.0,7.0,5.0,86.0,0.583,0.0,0.0,0.0,0.0,58.0,6.07,44.0,40.0,80.0,13.0,48.0,2.0,5.02,ソフトバンク
288,20,甲斐野央,1500,4.14,65.0,2.0,5.0,,0.286,0.0,0.0,8.0,26.0,73.0,11.2,28.0,27.0,49.0,6.0,34.0,4.0,5.22,ソフトバンク
289,21,和田毅,10000,3.9,12.0,4.0,4.0,,0.5,0.0,0.0,0.0,0.0,45.0,7.02,26.0,25.0,56.0,11.0,14.0,2.0,2.18,ソフトバンク
290,25,田中正義,1400,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,27.0,ソフトバンク
291,26,吉住晴斗,800,,,,,,,,,,,,,,,,,,,,ソフトバンク
292,28,高橋礼,1400,3.34,23.0,12.0,6.0,143.0,0.667,0.0,0.0,0.0,0.0,73.0,4.59,56.0,53.0,114.0,10.0,49.0,11.0,3.08,ソフトバンク
293,29,石川柊太,6000,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ソフトバンク
294,34,椎野新,800,3.13,36.0,5.0,2.0,46.0,0.714,0.0,0.0,0.0,6.0,49.0,9.59,20.0,16.0,37.0,5.0,31.0,2.0,6.07,ソフトバンク
295,35,モイネロ,5000,1.52,60.0,3.0,1.0,,0.75,0.0,0.0,4.0,34.0,86.0,13.04,13.0,10.0,37.0,4.0,25.0,6.0,3.79,ソフトバンク
296,38,森唯斗,28000,2.21,54.0,2.0,3.0,53.0,0.4,0.0,0.0,35.0,7.0,59.0,10.02,13.0,13.0,40.0,5.0,13.0,2.0,2.21,ソフトバンク
297,40,杉山一樹,1200,9.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,4.0,5.0,0.0,5.0,0.0,11.25,ソフトバンク
298,41,千賀滉大,16000,2.79,26.0,13.0,8.0,,0.619,2.0,2.0,0.0,0.0,227.0,11.33,60.0,56.0,134.0,19.0,75.0,8.0,3.74,ソフトバンク
299,42,松田遼馬,1400,3.81,51.0,2.0,4.0,52.0,0.333,0.0,0.0,0.0,5.0,57.0,9.87,23.0,22.0,41.0,8.0,32.0,3.0,5.54,ソフトバンク
300,44,バンデンハーク,40000,3.12,3.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,22.0,11.42,7.0,6.0,13.0,2.0,2.0,0.0,1.04,ソフトバンク
301,47,高橋純平,1300,2.65,45.0,3.0,2.0,51.0,0.6,0.0,0.0,0.0,17.0,58.0,10.24,17.0,15.0,36.0,4.0,17.0,5.0,3.0,ソフトバンク
302,48,岡本健,1500,,,,,,,,,,,,,,,,,,,,ソフトバンク
303,49,古谷優人,700,,,,,,,,,,,,,,,,,,,,ソフトバンク
304,50,板東湧梧,1000,,,,,,,,,,,,,,,,,,,,ソフトバンク
305,53,泉圭輔,800,1.96,14.0,2.0,0.0,,1.0,0.0,0.0,0.0,3.0,18.0,8.84,5.0,4.0,17.0,1.0,8.0,1.0,3.93,ソフトバンク
306,56,田浦文丸,500,4.5,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,5.4,5.0,5.0,8.0,1.0,6.0,0.0,5.4,ソフトバンク
307,57,嘉弥真新也,8000,2.61,54.0,2.0,2.0,31.0,0.5,0.0,0.0,1.0,19.0,26.0,7.55,13.0,9.0,29.0,1.0,5.0,4.0,1.45,ソフトバンク
308,58,サファテ,50000,,,,,,,,,,,,,,,,,,,,ソフトバンク
309,61,奥村政稔,1000,8.76,12.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,10.0,7.3,12.0,12.0,13.0,3.0,7.0,3.0,5.11,ソフトバンク
310,66,松本裕樹,1200,4.01,7.0,1.0,1.0,,0.5,0.0,0.0,0.0,0.0,32.0,8.55,18.0,15.0,35.0,2.0,11.0,0.0,2.94,ソフトバンク
311,67,笠谷俊介,590,7.2,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,12.6,4.0,4.0,6.0,1.0,7.0,0.0,12.6,ソフトバンク
312,90,R.スアレス,5000,5.74,9.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,27.0,9.11,18.0,17.0,28.0,6.0,20.0,1.0,6.75,ソフトバンク
313,120,尾形崇斗,320,,,,,,,,,,,,,,,,,,,,ソフトバンク
314,122,川原弘之,460,2.66,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,10.0,3.8,10.0,7.0,22.0,1.0,14.0,1.0,5.32,ソフトバンク
315,123,小澤怜史,700,,,,,,,,,,,,,,,,,,,,ソフトバンク
316,129,野澤佑斗,270,,,,,,,,,,,,,,,,,,,,ソフトバンク
317,130,笠原大芽,620,,,,,,,,,,,,,,,,,,,,ソフトバンク
318,133,岡本直也,400,,,,,,,,,,,,,,,,,,,,ソフトバンク
319,134,長谷川宙輝,300,,,,,,,,,,,,,,,,,,,,ソフトバンク
320,136,中村晨,270,,,,,,,,,,,,,,,,,,,,ソフトバンク
321,137,渡辺健史,270,,,,,,,,,,,,,,,,,,,,ソフトバンク
322,138,重田倫明,400,,,,,,,,,,,,,,,,,,,,ソフトバンク
323,140,渡邉雄大,300,,,,,,,,,,,,,,,,,,,,ソフトバンク
324,143,島袋洋奨,730,,,,,,,,,,,,,,,,,,,,ソフトバンク
325,00,レイビン,8800,27.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.0,5.0,3.0,1.0,3.0,1.0,16.2,ロッテ
326,11,佐々木千隼,1670,2.53,7.0,2.0,1.0,32.0,0.667,0.0,0.0,0.0,0.0,22.0,6.19,11.0,9.0,26.0,2.0,12.0,1.0,3.38,ロッテ
327,12,石川歩,11500,3.64,27.0,8.0,5.0,,0.615,0.0,0.0,0.0,5.0,81.0,6.14,50.0,48.0,129.0,9.0,28.0,4.0,2.12,ロッテ
328,14,大谷智久,8400,10.8,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,5.4,3.0,2.0,2.0,0.0,2.0,0.0,10.8,ロッテ
329,15,関谷亮太,1650,,,,,,,,,,,,,,,,,,,,ロッテ
330,18,涌井秀章,20000,4.5,18.0,3.0,7.0,104.0,0.3,2.0,1.0,0.0,0.0,87.0,7.53,58.0,52.0,121.0,14.0,27.0,6.0,2.34,ロッテ
331,19,唐川侑己,5600,5.26,40.0,5.0,3.0,,0.625,0.0,0.0,0.0,14.0,30.0,7.17,25.0,22.0,47.0,7.0,6.0,1.0,1.43,ロッテ
332,20,東條大樹,1200,3.78,58.0,1.0,0.0,,1.0,0.0,0.0,0.0,16.0,53.0,9.11,26.0,22.0,52.0,7.0,21.0,7.0,3.61,ロッテ
333,21,内竜也,5400,,,,,,,,,,,,,,,,,,,,ロッテ
334,23,酒居知史,2150,4.37,54.0,5.0,4.0,,0.556,0.0,0.0,0.0,20.0,60.0,9.36,28.0,28.0,51.0,9.0,25.0,1.0,3.9,ロッテ
335,24,東妻勇輔,1200,4.71,24.0,3.0,2.0,21.0,0.6,0.0,0.0,0.0,7.0,16.0,6.86,11.0,11.0,19.0,2.0,13.0,0.0,5.57,ロッテ
336,27,山本大貴,1150,,,,,,,,,,,,,,,,,,,,ロッテ
337,28,松永昂大,7000,2.6,46.0,2.0,3.0,,0.4,0.0,0.0,0.0,25.0,32.0,8.31,13.0,10.0,25.0,3.0,17.0,3.0,4.41,ロッテ
338,29,西野勇士,6000,2.96,37.0,2.0,3.0,70.0,0.4,1.0,1.0,2.0,5.0,64.0,8.23,23.0,23.0,56.0,6.0,23.0,0.0,2.96,ロッテ
339,30,大嶺祐太,1970,,,,,,,,,,,,,,,,,,,,ロッテ
340,33,南昌輝,4000,12.27,4.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,3.0,7.36,5.0,5.0,4.0,1.0,4.0,0.0,9.82,ロッテ
341,34,土肥星也,1180,3.13,6.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,28.0,7.96,12.0,11.0,35.0,4.0,12.0,0.0,3.41,ロッテ
342,35,渡邉啓太,1100,,,,,,,,,,,,,,,,,,,,ロッテ
343,36,有吉優樹,4200,13.5,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.45,11.0,11.0,12.0,4.0,5.0,0.0,6.14,ロッテ
344,40,島孝明,590,,,,,,,,,,,,,,,,,,,,ロッテ
345,41,成田翔,700,,,,,,,,,,,,,,,,,,,,ロッテ
346,43,小島和哉,1000,4.31,10.0,3.0,5.0,,0.375,0.0,0.0,0.0,0.0,45.0,7.45,28.0,26.0,55.0,5.0,20.0,1.0,3.31,ロッテ
347,46,岩下大輝,1000,3.64,21.0,5.0,3.0,,0.625,0.0,0.0,0.0,1.0,74.0,6.91,44.0,39.0,80.0,14.0,47.0,2.0,4.39,ロッテ
348,47,田中靖洋,2000,2.72,44.0,4.0,1.0,,0.8,0.0,0.0,0.0,2.0,29.0,6.58,12.0,12.0,42.0,2.0,12.0,3.0,2.72,ロッテ
349,48,中村稔弥,800,4.32,10.0,1.0,1.0,25.0,0.5,0.0,0.0,0.0,3.0,21.0,7.56,12.0,12.0,23.0,2.0,8.0,1.0,2.88,ロッテ
350,49,チェン・グァンユウ,2160,3.63,44.0,1.0,1.0,57.0,0.5,0.0,0.0,0.0,5.0,45.0,7.11,28.0,23.0,54.0,2.0,27.0,2.0,4.26,ロッテ
351,52,益田直也,13000,2.15,60.0,4.0,5.0,,0.444,0.0,0.0,27.0,12.0,56.0,8.59,15.0,14.0,36.0,5.0,22.0,2.0,3.38,ロッテ
352,56,原嵩,500,,,,,,,,,,,,,,,,,,,,ロッテ
